DistrictName,Vndr,Loc,GPmRFI
Houston North,IDPARRAGON-i,21,198
Washington,IDPARRAGON-i,22,163
Minnesota,IDPARRAGON-i,23,156
Houston South,IDPARRAGON-i,24,219
San Antonio,IDPARRAGON-i,25,216
Minnesota,IDPARRAGON-i,26,180
Washington,IDPARRAGON-i,27,8
San Antonio,IDPARRAGON-i,29,199
Southern Ohio,IDPARRAGON-i,30,167
Midwest,IDPARRAGON-i,31,202
Southern Ohio,IDPARRAGON-i,32,88
Tarrant County,IDPARRAGON-i,33,201
Washington,IDPARRAGON-i,34,199
Wisconsin,IDPARRAGON-i,35,118
Minnesota,IDPARRAGON-i,36,166
California,IDPARRAGON-i,37,147
Indiana,IDPARRAGON-i,38,174
Indiana,IDPARRAGON-i,39,141
Columbus,IDPARRAGON-i,40,212
Wisconsin,IDPARRAGON-i,41,83
Penn-Cleveland,IDPARRAGON-i,42,53
Dallas North,IDPARRAGON-i,43,144
Houston North,IDPARRAGON-i,44,199
Southern Ohio,IDPARRAGON-i,45,155
Dallas South,IDPARRAGON-i,46,150
Indiana,IDPARRAGON-i,47,246
Washington,IDPARRAGON-i,48,120
Dallas South,IDPARRAGON-i,49,119
Penn-Cleveland,IDPARRAGON-i,50,133
Wisconsin,IDPARRAGON-i,51,195
Columbus,IDPARRAGON-i,52,123
Minnesota,IDPARRAGON-i,53,143
Washington,IDPARRAGON-i,54,94
California,IDPARRAGON-i,55,177
Houston North,IDPARRAGON-i,56,264
Austin,IDPARRAGON-i,57,224
Dallas North,IDPARRAGON-i,58,224
Dallas North,IDPARRAGON-i,59,167
Tarrant County,IDPARRAGON-i,60,136
Penn-Cleveland,IDPARRAGON-i,61,78
Penn-Cleveland,IDPARRAGON-i,62,151
Washington,IDPARRAGON-i,64,122
Dallas North,IDPARRAGON-i,65,277
Penn-Cleveland,IDPARRAGON-i,66,144
California,IDPARRAGON-i,67,214
Minnesota,IDPARRAGON-i,68,162
Arizona,IDPARRAGON-i,69,148
Midwest,IDPARRAGON-i,70,139
Washington,IDPARRAGON-i,71,118
Arizona,IDPARRAGON-i,72,131
Midwest,IDPARRAGON-i,73,112
Houston South,IDPARRAGON-i,74,254
Austin,IDPARRAGON-i,75,202
Austin,IDPARRAGON-i,76,147
Penn-Cleveland,IDPARRAGON-i,77,158
Midwest,IDPARRAGON-i,78,82
Southern Ohio,IDPARRAGON-i,80,210
Tarrant County,IDPARRAGON-i,81,265
Southern Ohio,IDPARRAGON-i,82,165
Dallas South,IDPARRAGON-i,83,122
Midwest,IDPARRAGON-i,84,88
Dallas North,IDPARRAGON-i,85,260
Midwest,IDPARRAGON-i,86,182
Chicago,IDPARRAGON-i,87,168
Kentucky,IDPARRAGON-i,88,179
Chicago,IDPARRAGON-i,90,179
Columbus,IDPARRAGON-i,91,158
Columbus,IDPARRAGON-i,92,39
Minnesota,IDPARRAGON-i,93,103
Chicago,IDPARRAGON-i,94,108
Chicago,IDUNEMPLOY-i,119,137
St. Louis,IDUNEMPLOY-i,120,83
Columbus,IDUNEMPLOY-i,121,60
California,IDUNEMPLOY-i,122,68
St. Louis,IDUNEMPLOY-i,123,71
Chicago,IDUNEMPLOY-i,124,56
Georgia,IDUNEMPLOY-i,125,64
Georgia,IDUNEMPLOY-i,126,57
St. Louis,IDUNEMPLOY-i,127,62
Dallas Flagship,IDUNEMPLOY-r,1,6834
Dallas South,IDUNEMPLOY-r,2,1228
Tarrant County,IDUNEMPLOY-r,3,1717
San Antonio,IDUNEMPLOY-r,4,2610
Austin,IDUNEMPLOY-r,5,3960
Houston North,IDUNEMPLOY-r,6,1624
Austin,IDUNEMPLOY-r,7,1625
Dallas North,IDUNEMPLOY-r,8,2203
Houston North,IDUNEMPLOY-r,9,2181
San Antonio,IDUNEMPLOY-r,10,1888
Houston South,IDUNEMPLOY-r,11,2877
Tarrant County,IDUNEMPLOY-r,12,1540
Kentucky,IDUNEMPLOY-r,13,1184
Wisconsin,IDUNEMPLOY-r,14,2006
Houston South,IDUNEMPLOY-r,15,2366
Dallas South,IDUNEMPLOY-r,16,1602
Austin,IDUNEMPLOY-r,17,2820
Tarrant County,IDUNEMPLOY-r,18,1413
Columbus,IDUNEMPLOY-r,19,1234
Houston South,IDUNEMPLOY-r,20,1482
Houston North,IDUNEMPLOY-r,21,2161
Washington,IDUNEMPLOY-r,22,1072
Minnesota,IDUNEMPLOY-r,23,3022
Houston South,IDUNEMPLOY-r,24,1781
San Antonio,IDUNEMPLOY-r,25,2119
Minnesota,IDUNEMPLOY-r,26,2699
Washington,IDUNEMPLOY-r,27,113
San Antonio,IDUNEMPLOY-r,29,1287
Southern Ohio,IDUNEMPLOY-r,30,2228
Midwest,IDUNEMPLOY-r,31,2991
Southern Ohio,IDUNEMPLOY-r,32,101
Tarrant County,IDUNEMPLOY-r,33,2060
Washington,IDUNEMPLOY-r,34,1182
Wisconsin,IDUNEMPLOY-r,35,1452
Minnesota,IDUNEMPLOY-r,36,1872
California,IDUNEMPLOY-r,37,1964
Indiana,IDUNEMPLOY-r,38,2045
Indiana,IDUNEMPLOY-r,39,2455
Columbus,IDUNEMPLOY-r,40,1689
Wisconsin,IDUNEMPLOY-r,41,1332
Penn-Cleveland,IDUNEMPLOY-r,42,1700
Dallas North,IDUNEMPLOY-r,43,556
Houston North,IDUNEMPLOY-r,44,1783
Southern Ohio,IDUNEMPLOY-r,45,2577
Dallas South,IDUNEMPLOY-r,46,1746
Indiana,IDUNEMPLOY-r,47,3013
Washington,IDUNEMPLOY-r,48,1327
Dallas South,IDUNEMPLOY-r,49,1218
Penn-Cleveland,IDUNEMPLOY-r,50,1507
Wisconsin,IDUNEMPLOY-r,51,1757
Columbus,IDUNEMPLOY-r,52,2938
Minnesota,IDUNEMPLOY-r,53,1447
Washington,IDUNEMPLOY-r,54,316
California,IDUNEMPLOY-r,55,1503
Houston North,IDUNEMPLOY-r,56,1814
Austin,IDUNEMPLOY-r,57,1991
Dallas North,IDUNEMPLOY-r,58,840
Dallas North,IDUNEMPLOY-r,59,2051
Tarrant County,IDUNEMPLOY-r,60,1418
Penn-Cleveland,IDUNEMPLOY-r,61,1410
Penn-Cleveland,IDUNEMPLOY-r,62,1249
Washington,IDUNEMPLOY-r,64,1074
Dallas North,IDUNEMPLOY-r,65,1754
Penn-Cleveland,IDUNEMPLOY-r,66,1375
California,IDUNEMPLOY-r,67,1821
Minnesota,IDUNEMPLOY-r,68,1437
Arizona,IDUNEMPLOY-r,69,1742
Midwest,IDUNEMPLOY-r,70,2399
Washington,IDUNEMPLOY-r,71,510
Arizona,IDUNEMPLOY-r,72,2277
Midwest,IDUNEMPLOY-r,73,3099
Houston South,IDUNEMPLOY-r,74,929
Austin,IDUNEMPLOY-r,75,2618
Austin,IDUNEMPLOY-r,76,1146
Penn-Cleveland,IDUNEMPLOY-r,77,2358
Midwest,IDUNEMPLOY-r,78,1877
Southern Ohio,IDUNEMPLOY-r,80,333
Tarrant County,IDUNEMPLOY-r,81,1593
Southern Ohio,IDUNEMPLOY-r,82,1703
Dallas South,IDUNEMPLOY-r,83,1701
Midwest,IDUNEMPLOY-r,84,3791
Dallas North,IDUNEMPLOY-r,85,2299
Midwest,IDUNEMPLOY-r,86,1985
Chicago,IDUNEMPLOY-r,87,2811
Kentucky,IDUNEMPLOY-r,88,926
Chicago,IDUNEMPLOY-r,90,1649
Columbus,IDUNEMPLOY-r,91,536
Columbus,IDUNEMPLOY-r,92,6
Minnesota,IDUNEMPLOY-r,93,201
Chicago,IDUNEMPLOY-r,94,513
Houston South,IDUNEMPLOY-r,95,739
Minnesota,IDUNEMPLOY-r,96,2904
Kentucky,IDUNEMPLOY-r,97,984
Tarrant County,IDUNEMPLOY-r,98,1773
Midwest,IDUNEMPLOY-r,99,2461
Indiana,IDUNEMPLOY-r,100,1869
Chicago,IDUNEMPLOY-r,101,720
Indiana,IDUNEMPLOY-r,102,1590
Wisconsin,IDUNEMPLOY-r,103,1220
Austin,IDUNEMPLOY-r,104,2243
Oklahoma,IDUNEMPLOY-r,105,1128
Arizona,IDUNEMPLOY-r,106,796
Southern Ohio,IDUNEMPLOY-r,107,705
Washington,IFPROPERRE-i,71,94
Arizona,IFPROPERRE-i,72,108
Midwest,IFPROPERRE-i,73,80
Houston South,IFPROPERRE-i,74,199
Austin,IFPROPERRE-i,75,48
Austin,IFPROPERRE-i,76,151
Penn-Cleveland,IFPROPERRE-i,77,175
Midwest,IFPROPERRE-i,78,137
Southern Ohio,IFPROPERRE-i,80,101
Tarrant County,IFPROPERRE-i,81,85
Southern Ohio,IFPROPERRE-i,82,107
Dallas South,IFPROPERRE-i,83,116
Midwest,IFPROPERRE-i,84,203
Dallas North,IFPROPERRE-i,85,162
Midwest,IFPROPERRE-i,86,140
Chicago,IFPROPERRE-i,87,239
Kentucky,IFPROPERRE-i,88,194
Chicago,IFPROPERRE-i,90,146
Columbus,IFPROPERRE-i,91,87
Columbus,IFPROPERRE-i,92,9
Minnesota,IFPROPERRE-i,93,19
Chicago,IFPROPERRE-i,94,195
Houston South,IFPROPERRE-i,95,117
Minnesota,IFPROPERRE-i,96,112
Kentucky,IFPROPERRE-i,97,62
Tarrant County,IFPROPERRE-i,98,160
Midwest,IFPROPERRE-i,99,134
Indiana,IFPROPERRE-i,100,36
Chicago,IFPROPERRE-i,101,159
Indiana,IFPROPERRE-i,102,126
Wisconsin,IFPROPERRE-i,103,68
Austin,IFPROPERRE-i,104,102
Oklahoma,IFPROPERRE-i,105,207
Arizona,IFPROPERRE-i,106,117
Southern Ohio,IFPROPERRE-i,107,182
Chicago,IFPROPERRE-i,108,150
Dallas South,IFPROPERRE-i,109,172
Oklahoma,IFPROPERRE-i,110,107
Tarrant County,IFPROPERRE-i,111,80
California,IFPROPERRE-i,112,181
San Antonio,IFPROPERRE-i,113,81
Oklahoma,IFPROPERRE-i,114,107
Chicago,IFPROPERRE-i,115,74
Kentucky,IFPROPERRE-i,116,97
Chicago,IFPROPERRE-i,117,96
Austin,IFPROPERRE-i,118,78
Chicago,IFPROPERRE-i,119,169
St. Louis,IFPROPERRE-i,120,88
Columbus,IFPROPERRE-i,121,36
California,IFPROPERRE-i,122,96
St. Louis,IFPROPERRE-i,123,101
Chicago,IFPROPERRE-i,124,87
Georgia,IFPROPERRE-i,125,67
Georgia,IFPROPERRE-i,126,107
Dallas Flagship,IFPROPERRE-r,1,2089
Dallas South,IFPROPERRE-r,2,117
Tarrant County,IFPROPERRE-r,3,751
San Antonio,IFPROPERRE-r,4,506
Austin,IFPROPERRE-r,5,486
Houston North,IFPROPERRE-r,6,870
Austin,IFPROPERRE-r,7,686
Dallas North,IFPROPERRE-r,8,25
Houston North,IFPROPERRE-r,9,874
San Antonio,IFPROPERRE-r,10,588
Houston South,IFPROPERRE-r,11,313
Tarrant County,IFPROPERRE-r,12,862
Kentucky,IFPROPERRE-r,13,4
Wisconsin,IFPROPERRE-r,14,231
Houston South,IFPROPERRE-r,15,55
Dallas South,IFPROPERRE-r,16,665
Austin,IFPROPERRE-r,17,713
Tarrant County,IFPROPERRE-r,18,509
Columbus,IFPROPERRE-r,19,92
Houston South,IFPROPERRE-r,20,163
Houston North,IFPROPERRE-r,21,872
Washington,IFPROPERRE-r,22,349
Minnesota,IFPROPERRE-r,23,680
Houston South,IFPROPERRE-r,24,201
San Antonio,IFPROPERRE-r,25,313
Minnesota,IFPROPERRE-r,26,792
Washington,IFPROPERRE-r,27,152
San Antonio,IFPROPERRE-r,29,88
Southern Ohio,IFPROPERRE-r,30,255
Midwest,IFPROPERRE-r,31,4502
Southern Ohio,IFPROPERRE-r,32,137
Tarrant County,IFPROPERRE-r,33,840
Washington,IFPROPERRE-r,34,662
Wisconsin,IFPROPERRE-r,35,483
Minnesota,IFPROPERRE-r,36,690
California,IFPROPERRE-r,37,1105
Indiana,IFPROPERRE-r,38,868
Indiana,IFPROPERRE-r,39,670
Columbus,IFPROPERRE-r,40,230
Wisconsin,IFPROPERRE-r,41,1263
Penn-Cleveland,IFPROPERRE-r,42,281
Dallas North,IFPROPERRE-r,43,52
Houston North,IFPROPERRE-r,44,650
Southern Ohio,IFPROPERRE-r,45,194
Dallas South,IFPROPERRE-r,46,291
Indiana,IFPROPERRE-r,47,418
Washington,IFPROPERRE-r,48,532
Dallas South,IFPROPERRE-r,49,238
Penn-Cleveland,IFPROPERRE-r,50,777
Wisconsin,IFPROPERRE-r,51,788
Columbus,IFPROPERRE-r,52,306
Minnesota,IFPROPERRE-r,53,418
Washington,IFPROPERRE-r,54,452
California,IFPROPERRE-r,55,888
Houston North,IFPROPERRE-r,56,1024
Austin,IFPROPERRE-r,57,216
Dallas North,IFPROPERRE-r,58,-1
Dallas North,IFPROPERRE-r,59,11
Dallas South,TEXASSTATI-r,109,7882
Oklahoma,TEXASSTATI-r,110,8294
Tarrant County,TEXASSTATI-r,111,4145
California,TEXASSTATI-r,112,11591
San Antonio,TEXASSTATI-r,113,2536
Oklahoma,TEXASSTATI-r,114,7235
Chicago,TEXASSTATI-r,115,3861
Kentucky,TEXASSTATI-r,116,3771
Chicago,TEXASSTATI-r,117,5542
Austin,TEXASSTATI-r,118,9757
Chicago,TEXASSTATI-r,119,5842
St. Louis,TEXASSTATI-r,120,5937
Columbus,TEXASSTATI-r,121,1211
California,TEXASSTATI-r,122,5353
St. Louis,TEXASSTATI-r,123,5525
Chicago,TEXASSTATI-r,124,1669
Georgia,TEXASSTATI-r,125,3633
Georgia,TEXASSTATI-r,126,7526
St. Louis,TEXASSTATI-r,127,3567
Dallas South,HRO,83,30117
Midwest,HRO,84,36035
Dallas North,HRO,85,29328
Midwest,HRO,86,36907
Chicago,HRO,87,29217
Kentucky,HRO,88,14716
Chicago,HRO,90,19290
Columbus,HRO,91,12903
Columbus,HRO,92,1625
Minnesota,HRO,93,2483
Chicago,HRO,94,13403
Houston South,HRO,95,23836
Minnesota,HRO,96,32550
Kentucky,HRO,97,15710
Tarrant County,HRO,98,24403
Midwest,HRO,99,53776
Indiana,HRO,100,26105
Chicago,HRO,101,12604
Indiana,HRO,102,20825
Wisconsin,HRO,103,13451
Austin,HRO,104,32896
Oklahoma,HRO,105,21419
Arizona,HRO,106,14148
Southern Ohio,HRO,107,21648
Chicago,HRO,108,12936
Dallas South,HRO,109,34802
Oklahoma,HRO,110,23341
Tarrant County,HRO,111,14355
California,HRO,112,35250
San Antonio,HRO,113,16963
Oklahoma,HRO,114,22106
Chicago,HRO,115,17766
Kentucky,HRO,116,14633
Chicago,HRO,117,16162
Austin,HRO,118,28100
Chicago,HRO,119,18067
St. Louis,HRO,120,19558
Columbus,HRO,121,9560
California,HRO,122,19649
St. Louis,HRO,123,20952
Chicago,HRO,124,11455
Georgia,HRO,125,15851
Georgia,HRO,126,16942
St. Louis,HRO,127,9386
Dallas Flagship,HRO-i,1,6572
Dallas South,HRO-i,2,1800
Tarrant County,HRO-i,3,1986
San Antonio,HRO-i,4,1919
Austin,HRO-i,5,3559
Houston North,HRO-i,6,1852
Austin,HRO-i,7,1807
Dallas North,HRO-i,8,1984
Houston North,HRO-i,9,2011
San Antonio,HRO-i,10,1411
Houston South,HRO-i,11,2953
Tarrant County,HRO-i,12,1728
Kentucky,HRO-i,13,2015
Wisconsin,HRO-i,14,1010
Houston South,HRO-i,15,3427
Dallas South,HRO-i,16,303
Austin,HRO-i,17,2882
Tarrant County,HRO-i,18,1944
Columbus,HRO-i,19,1124
Houston South,HRO-i,20,3256
Houston North,HRO-i,21,1920
Washington,HRO-i,22,2091
Minnesota,HRO-i,23,1622
Houston South,HRO-i,24,2785
San Antonio,HRO-i,25,2277
Minnesota,HRO-i,26,2155
Washington,HRO-i,27,161
San Antonio,HRO-i,29,2201
Southern Ohio,HRO-i,30,2390
Midwest,HRO-i,31,3236
Southern Ohio,HRO-i,32,1445
Tarrant County,HRO-i,33,2230
Washington,HRO-i,34,1976
Wisconsin,HRO-i,35,1987
Minnesota,HRO-i,36,2472
California,HRO-i,37,2355
Indiana,HRO-i,38,2132
Indiana,HRO-i,39,2082
Columbus,HRO-i,40,2133
Wisconsin,HRO-i,41,1520
Penn-Cleveland,HRO-i,42,1327
Dallas North,HRO-i,43,1484
Houston North,HRO-i,44,2245
Southern Ohio,HRO-i,45,2098
Dallas South,HRO-i,46,1882
Indiana,HRO-i,47,2492
Washington,HRO-i,48,1643
Dallas South,HRO-i,49,1459
Penn-Cleveland,HRO-i,50,1431
Wisconsin,HRO-i,51,1850
Columbus,HRO-i,52,1497
Minnesota,HRO-i,53,1577
Washington,HRO-i,54,1517
California,HRO-i,55,1897
Houston North,HRO-i,56,2788
Austin,HRO-i,57,1993
Dallas North,HRO-i,58,2173
Dallas North,HRO-i,59,2023
Tarrant County,HRO-i,60,1501
Penn-Cleveland,HRO-i,61,1455
Penn-Cleveland,HRO-i,62,1234
Washington,HRO-i,64,1982
Dallas North,HRO-i,65,2827
Penn-Cleveland,HRO-i,66,1625
California,HRO-i,67,2361
Minnesota,HRO-i,68,2254
Arizona,HRO-i,69,1727
Midwest,HRO-i,70,2054
Chicago,BS-r,119,6365
St. Louis,BS-r,120,4188
Columbus,BS-r,121,4380
California,BS-r,122,4578
St. Louis,BS-r,123,2457
Chicago,BS-r,124,4220
Georgia,BS-r,125,4876
Georgia,BS-r,126,6011
St. Louis,BS-r,127,1022
Dallas Flagship,CDC-f,1,8707
Dallas South,CDC-f,2,2134
Tarrant County,CDC-f,3,3348
San Antonio,CDC-f,4,2105
Austin,CDC-f,5,4312
Houston North,CDC-f,6,3358
Austin,CDC-f,7,3265
Dallas North,CDC-f,8,3300
Houston North,CDC-f,9,3390
San Antonio,CDC-f,10,1386
Houston South,CDC-f,11,4634
Tarrant County,CDC-f,12,3266
Kentucky,CDC-f,13,3694
Wisconsin,CDC-f,14,1996
Houston South,CDC-f,15,3990
Dallas South,CDC-f,16,1559
Austin,CDC-f,17,4418
Tarrant County,CDC-f,18,2730
Columbus,CDC-f,19,2329
Houston South,CDC-f,20,4152
Houston North,CDC-f,21,3398
Washington,CDC-f,22,3970
Minnesota,CDC-f,23,1824
Houston South,CDC-f,24,4240
San Antonio,CDC-f,25,2679
Minnesota,CDC-f,26,2548
Washington,CDC-f,27,291
San Antonio,CDC-f,29,2791
Southern Ohio,CDC-f,30,3684
Midwest,CDC-f,31,5617
Southern Ohio,CDC-f,32,2230
Tarrant County,CDC-f,33,3892
Washington,CDC-f,34,5287
Wisconsin,CDC-f,35,2490
Minnesota,CDC-f,36,3467
California,CDC-f,37,3186
Indiana,CDC-f,38,4457
Indiana,CDC-f,39,2376
Columbus,CDC-f,40,3000
Wisconsin,CDC-f,41,2674
Penn-Cleveland,CDC-f,42,1406
Dallas North,CDC-f,43,2451
Houston North,CDC-f,44,3548
Southern Ohio,CDC-f,45,3088
Dallas South,CDC-f,46,3137
Indiana,CDC-f,47,3073
Washington,CDC-f,48,2316
Dallas South,CDC-f,49,2426
Penn-Cleveland,CDC-f,50,2229
Wisconsin,CDC-f,51,1993
Columbus,CDC-f,52,2789
Minnesota,CDC-f,53,3188
Washington,CDC-f,54,2798
California,CDC-f,55,2240
Houston North,CDC-f,56,3254
Austin,CDC-f,57,2491
Dallas North,CDC-f,58,3140
Dallas North,CDC-f,59,3587
Tarrant County,CDC-f,60,3201
Penn-Cleveland,CDC-f,61,2378
Penn-Cleveland,CDC-f,62,1731
Washington,CDC-f,64,3275
Dallas North,CDC-f,65,2972
Penn-Cleveland,CDC-f,66,2781
California,CDC-f,67,2662
Minnesota,CDC-f,68,2537
Arizona,CDC-f,69,2220
Midwest,CDC-f,70,2975
Washington,CDC-f,71,3439
Arizona,CDC-f,72,3054
Midwest,CDC-f,73,3511
Houston South,CDC-f,74,3311
Austin,CDC-f,75,2524
Austin,CDC-f,76,2057
Penn-Cleveland,CDC-f,77,2306
Midwest,CDC-f,78,2512
Southern Ohio,CDC-f,80,2486
Tarrant County,CDC-f,81,3642
Southern Ohio,CDC-f,82,2440
Dallas South,CDC-f,83,2616
Midwest,CDC-f,84,3872
Dallas North,CDC-f,85,3214
Midwest,CDC-f,86,4212
Chicago,CDC-f,87,3952
Kentucky,CDC-f,88,3584
Chicago,CDC-f,90,3438
Columbus,CDC-f,91,3050
Columbus,CDC-f,92,9
Minnesota,CDC-f,93,75
Chicago,CDC-f,94,2785
Houston South,CDC-f,95,1964
Minnesota,CDC-f,96,1471
Kentucky,CDC-f,97,2310
Tarrant County,CDC-f,98,2584
Midwest,CDC-f,99,4392
Indiana,CDC-f,100,2415
Chicago,CDC-f,101,2598
Indiana,CDC-f,102,2320
Wisconsin,CDC-f,103,2949
Austin,CDC-f,104,3470
Oklahoma,CDC-f,105,1582
Arizona,CDC-f,106,2611
Southern Ohio,CDC-f,107,3649
Dallas Flagship,IDC&DVISIO-r,1,3566
Dallas South,IDC&DVISIO-r,2,372
Tarrant County,IDC&DVISIO-r,3,13
San Antonio,IDC&DVISIO-r,4,709
Austin,IDC&DVISIO-r,5,541
Houston North,IDC&DVISIO-r,6,494
Austin,IDC&DVISIO-r,7,616
Dallas North,IDC&DVISIO-r,8,13
Houston North,IDC&DVISIO-r,9,609
San Antonio,IDC&DVISIO-r,10,3
Houston South,IDC&DVISIO-r,11,232
Tarrant County,IDC&DVISIO-r,12,8
Kentucky,IDC&DVISIO-r,13,215
Wisconsin,IDC&DVISIO-r,14,270
Houston South,IDC&DVISIO-r,15,394
Dallas South,IDC&DVISIO-r,16,278
Austin,IDC&DVISIO-r,17,364
Tarrant County,IDC&DVISIO-r,18,5
Columbus,IDC&DVISIO-r,19,86
Houston South,IDC&DVISIO-r,20,105
Houston North,IDC&DVISIO-r,21,424
Washington,IDC&DVISIO-r,22,83
Minnesota,IDC&DVISIO-r,23,245
Houston South,IDC&DVISIO-r,24,291
San Antonio,IDC&DVISIO-r,25,10
Minnesota,IDC&DVISIO-r,26,269
San Antonio,IDC&DVISIO-r,29,13
Southern Ohio,IDC&DVISIO-r,30,642
Midwest,IDC&DVISIO-r,31,551
Southern Ohio,IDC&DVISIO-r,32,265
Tarrant County,IDC&DVISIO-r,33,33
Washington,IDC&DVISIO-r,34,285
Wisconsin,IDC&DVISIO-r,35,324
Minnesota,IDC&DVISIO-r,36,359
California,IDC&DVISIO-r,37,338
Indiana,IDC&DVISIO-r,38,186
Indiana,IDC&DVISIO-r,39,192
Columbus,IDC&DVISIO-r,40,63
Wisconsin,IDC&DVISIO-r,41,128
Penn-Cleveland,IDC&DVISIO-r,42,378
Dallas North,IDC&DVISIO-r,43,9
Houston North,IDC&DVISIO-r,44,418
Southern Ohio,IDC&DVISIO-r,45,633
Dallas South,IDC&DVISIO-r,46,579
Indiana,IDC&DVISIO-r,47,347
Washington,IDC&DVISIO-r,48,459
Dallas South,IDC&DVISIO-r,49,636
Penn-Cleveland,IDC&DVISIO-r,50,420
Wisconsin,IDC&DVISIO-r,51,513
Columbus,IDC&DVISIO-r,52,77
Minnesota,IDC&DVISIO-r,53,392
Washington,IDC&DVISIO-r,54,304
California,IDC&DVISIO-r,55,301
Houston North,IDC&DVISIO-r,56,389
Austin,IDC&DVISIO-r,57,311
Dallas North,IDC&DVISIO-r,58,4
Dallas North,IDC&DVISIO-r,59,4
Tarrant County,IDC&DVISIO-r,60,15
Penn-Cleveland,IDC&DVISIO-r,61,192
Penn-Cleveland,IDC&DVISIO-r,62,131
Washington,IDC&DVISIO-r,64,4
Dallas North,IDC&DVISIO-r,65,12
Penn-Cleveland,IDC&DVISIO-r,66,226
California,IDC&DVISIO-r,67,467
Minnesota,IDC&DVISIO-r,68,191
Arizona,IDC&DVISIO-r,69,627
Midwest,IDC&DVISIO-r,70,691
Washington,IDC&DVISIO-r,71,70
Arizona,IDC&DVISIO-r,72,10
Midwest,IDC&DVISIO-r,73,675
Houston South,IDC&DVISIO-r,74,561
Austin,IDC&DVISIO-r,75,541
Austin,IDC&DVISIO-r,76,6
Penn-Cleveland,IDC&DVISIO-r,77,768
Midwest,IDC&DVISIO-r,78,322
Southern Ohio,IDC&DVISIO-r,80,263
Tarrant County,IDC&DVISIO-r,81,9
Southern Ohio,IDC&DVISIO-r,82,231
Dallas South,IDC&DVISIO-r,83,854
Midwest,IDC&DVISIO-r,84,789
Dallas North,IDC&DVISIO-r,85,18
Midwest,IDC&DVISIO-r,86,658
Chicago,IDC&DVISIO-r,87,283
Kentucky,IDC&DVISIO-r,88,247
Chicago,IDC&DVISIO-r,90,99
Columbus,IDC&DVISIO-r,91,84
Minnesota,IDC&DVISIO-r,93,51
Chicago,IDC&DVISIO-r,94,153
Houston South,IDC&DVISIO-r,95,100
Minnesota,IDC&DVISIO-r,96,368
Kentucky,IDC&DVISIO-r,97,240
Tarrant County,IDC&DVISIO-r,98,58
Midwest,IDC&DVISIO-r,99,412
Indiana,IDC&DVISIO-r,100,294
Chicago,IDC&DVISIO-r,101,13
Indiana,IDC&DVISIO-r,102,309
Wisconsin,IDC&DVISIO-r,103,217
Austin,IDC&DVISIO-r,104,655
Oklahoma,IDC&DVISIO-r,105,258
Arizona,IDC&DVISIO-r,106,60
Southern Ohio,IDC&DVISIO-r,107,158
Chicago,IDC&DVISIO-r,108,69
Dallas South,IDC&DVISIO-r,109,621
Oklahoma,IDC&DVISIO-r,110,355
Tarrant County,IDC&DVISIO-r,111,4
California,IDC&DVISIO-r,112,360
San Antonio,IDC&DVISIO-r,113,6
Oklahoma,IDC&DVISIO-r,114,99
Chicago,IDC&DVISIO-r,115,96
Kentucky,IDC&DVISIO-r,116,221
Chicago,IDC&DVISIO-r,117,287
Austin,IDC&DVISIO-r,118,841
Columbus,IDKIKKERLA-r,40,887
Wisconsin,IDKIKKERLA-r,41,588
Penn-Cleveland,IDKIKKERLA-r,42,738
Dallas North,IDKIKKERLA-r,43,963
Houston North,IDKIKKERLA-r,44,1657
Southern Ohio,IDKIKKERLA-r,45,597
Dallas South,IDKIKKERLA-r,46,991
Indiana,IDKIKKERLA-r,47,1161
Washington,IDKIKKERLA-r,48,859
Dallas South,IDKIKKERLA-r,49,1865
Penn-Cleveland,IDKIKKERLA-r,50,1243
Wisconsin,IDKIKKERLA-r,51,428
Columbus,IDKIKKERLA-r,52,880
Minnesota,IDKIKKERLA-r,53,744
Washington,IDKIKKERLA-r,54,1282
California,IDKIKKERLA-r,55,1648
Houston North,IDKIKKERLA-r,56,1257
Austin,IDKIKKERLA-r,57,1687
Dallas North,IDKIKKERLA-r,58,711
Dallas North,IDKIKKERLA-r,59,657
Tarrant County,IDKIKKERLA-r,60,955
Penn-Cleveland,IDKIKKERLA-r,61,818
Penn-Cleveland,IDKIKKERLA-r,62,348
Washington,IDKIKKERLA-r,64,1328
Dallas North,IDKIKKERLA-r,65,958
Penn-Cleveland,IDKIKKERLA-r,66,1124
California,IDKIKKERLA-r,67,2694
Minnesota,IDKIKKERLA-r,68,1040
Arizona,IDKIKKERLA-r,69,966
Midwest,IDKIKKERLA-r,70,1284
Washington,IDKIKKERLA-r,71,779
Arizona,IDKIKKERLA-r,72,883
Midwest,IDKIKKERLA-r,73,1468
Houston South,IDKIKKERLA-r,74,1256
Austin,IDKIKKERLA-r,75,1451
Austin,IDKIKKERLA-r,76,643
Penn-Cleveland,IDKIKKERLA-r,77,1066
Midwest,IDKIKKERLA-r,78,930
Southern Ohio,IDKIKKERLA-r,80,378
Tarrant County,IDKIKKERLA-r,81,1364
Southern Ohio,IDKIKKERLA-r,82,444
Dallas South,IDKIKKERLA-r,83,1832
Midwest,IDKIKKERLA-r,84,1233
Dallas North,IDKIKKERLA-r,85,1105
Midwest,IDKIKKERLA-r,86,888
Chicago,IDKIKKERLA-r,87,1118
Kentucky,IDKIKKERLA-r,88,703
Chicago,IDKIKKERLA-r,90,486
Columbus,IDKIKKERLA-r,91,679
